dataset,seed,config,rmse,fit_time,n_rounds
abalone,0,split_boost,2.2063026097052334,7.48319935798645,47
abalone,0,xgboost,2.2282593653543614,0.18213486671447754,22
abalone,0,lightgbm,2.247334452729788,0.36013221740722656,22
abalone,1,split_boost,2.1575361208810855,6.664538621902466,44
abalone,1,xgboost,2.2093157964939136,0.15486788749694824,57
abalone,1,lightgbm,2.179983639959491,0.34851980209350586,28
abalone,2,split_boost,2.3241042654026103,6.747453451156616,46
abalone,2,xgboost,2.3258466449988706,0.0882871150970459,24
abalone,2,lightgbm,2.335197396915209,0.31973767280578613,24
abalone,3,split_boost,2.1882936670235162,6.608209133148193,41
abalone,3,xgboost,2.197829499881977,0.14800643920898438,50
abalone,3,lightgbm,2.2122093586435727,0.36055660247802734,30
abalone,4,split_boost,2.132757051213146,6.868854999542236,49
abalone,4,xgboost,2.1873704691223046,0.12575268745422363,43
abalone,4,lightgbm,2.1418591095423887,0.3334059715270996,27
airfoil_self_noise,0,split_boost,1.708823597299907,18.494060039520264,200
airfoil_self_noise,0,xgboost,1.8108076813928025,0.14357995986938477,86
airfoil_self_noise,0,lightgbm,1.731773029456869,0.7714126110076904,164
airfoil_self_noise,1,split_boost,1.4563507925033996,17.901287317276,200
airfoil_self_noise,1,xgboost,1.327244097472865,0.3037121295928955,200
airfoil_self_noise,1,lightgbm,1.3932441873606953,0.7703678607940674,200
airfoil_self_noise,2,split_boost,1.8391915652085644,18.578105449676514,200
airfoil_self_noise,2,xgboost,1.9343185235773845,0.29215073585510254,198
airfoil_self_noise,2,lightgbm,1.7799678698211636,0.787092924118042,200
airfoil_self_noise,3,split_boost,1.8230065321402287,18.917064428329468,200
airfoil_self_noise,3,xgboost,1.761945891531034,0.2952272891998291,200
airfoil_self_noise,3,lightgbm,1.7885976549887481,0.797264814376831,195
airfoil_self_noise,4,split_boost,1.5459102549351318,19.554317951202393,200
airfoil_self_noise,4,xgboost,1.5809299678401552,0.2749297618865967,200
airfoil_self_noise,4,lightgbm,1.508951473050786,0.794457197189331,200
auction_verification,0,split_boost,900.82542917841,21.72640085220337,200
auction_verification,0,xgboost,806.9975086976307,0.2541694641113281,200
auction_verification,0,lightgbm,614.3427369575971,0.6684994697570801,200
auction_verification,1,split_boost,528.8487481590018,22.154606819152832,200
auction_verification,1,xgboost,606.8812694187503,0.3415191173553467,200
auction_verification,1,lightgbm,524.7918089401371,0.6723275184631348,200
auction_verification,2,split_boost,746.0460204063046,21.592547178268433,200
auction_verification,2,xgboost,737.4066215347744,0.27777099609375,200
auction_verification,2,lightgbm,642.9161886977633,0.6776642799377441,200
auction_verification,3,split_boost,551.4652280475822,22.77086877822876,200
auction_verification,3,xgboost,479.87751822327164,0.2694873809814453,200
auction_verification,3,lightgbm,536.1883929062463,0.6627161502838135,200
auction_verification,4,split_boost,615.7195527803261,21.8100106716156,200
auction_verification,4,xgboost,1083.5999089706897,0.2174983024597168,113
auction_verification,4,lightgbm,650.4893883551225,0.7250857353210449,197
concrete_compressive_strength,0,split_boost,4.741064993697622,11.632375240325928,137
concrete_compressive_strength,0,xgboost,5.2569056793059,0.34954047203063965,197
concrete_compressive_strength,0,lightgbm,5.512426293571045,0.36833882331848145,43
concrete_compressive_strength,1,split_boost,5.42927819037907,16.268028736114502,200
concrete_compressive_strength,1,xgboost,5.010783629448516,0.3094062805175781,168
concrete_compressive_strength,1,lightgbm,5.385874193127128,0.6981611251831055,200
concrete_compressive_strength,2,split_boost,5.311039411362673,7.579341888427734,77
concrete_compressive_strength,2,xgboost,5.4503791803647275,0.3379638195037842,200
concrete_compressive_strength,2,lightgbm,5.069893348242645,0.758899450302124,200
concrete_compressive_strength,3,split_boost,4.466160257015931,9.477770805358887,110
concrete_compressive_strength,3,xgboost,4.35514903821756,0.3284621238708496,200
concrete_compressive_strength,3,lightgbm,4.215937642311875,0.5731160640716553,128
concrete_compressive_strength,4,split_boost,5.02987512246761,16.12698745727539,198
concrete_compressive_strength,4,xgboost,4.94017621537218,0.31917905807495117,200
concrete_compressive_strength,4,lightgbm,4.9521160576849335,0.6682834625244141,157
physiochemical_protein,0,split_boost,3.6129726776043634,37.52526259422302,200
physiochemical_protein,0,xgboost,3.623647555321421,0.5387811660766602,200
physiochemical_protein,0,lightgbm,3.6000644230675833,1.229532241821289,200
physiochemical_protein,1,split_boost,3.6642017808646647,38.87071967124939,200
physiochemical_protein,1,xgboost,3.6922906957646666,0.46192002296447754,200
physiochemical_protein,1,lightgbm,3.7192671942380398,1.227536916732788,196
physiochemical_protein,2,split_boost,3.700648311798201,38.94188165664673,200
physiochemical_protein,2,xgboost,3.7022968536310032,0.48659849166870117,200
physiochemical_protein,2,lightgbm,3.7082711317744828,1.4357576370239258,200
physiochemical_protein,3,split_boost,3.6912929731678417,42.12598013877869,200
physiochemical_protein,3,xgboost,3.7031763427682605,0.48542308807373047,200
physiochemical_protein,3,lightgbm,3.704486034683462,1.278252124786377,200
physiochemical_protein,4,split_boost,3.616391652179213,41.14982080459595,200
physiochemical_protein,4,xgboost,3.626160599441412,0.5448262691497803,200
physiochemical_protein,4,lightgbm,3.633680047184898,1.2144083976745605,200
superconductivity,0,split_boost,9.53875672244044,26.44785213470459,162
superconductivity,0,xgboost,9.777856459294178,0.8941662311553955,189
superconductivity,0,lightgbm,9.784116022754805,1.3561937808990479,146
superconductivity,1,split_boost,9.67094907828605,19.656731367111206,109
superconductivity,1,xgboost,9.683761538362887,0.7252297401428223,139
superconductivity,1,lightgbm,9.807878370027495,1.3256194591522217,146
superconductivity,2,split_boost,9.28310717751071,20.683871746063232,119
superconductivity,2,xgboost,9.354335373814624,0.8776123523712158,186
superconductivity,2,lightgbm,9.145427166096699,1.5327203273773193,200
superconductivity,3,split_boost,9.520805308993875,29.407039165496826,188
superconductivity,3,xgboost,9.189563662748506,0.9499318599700928,200
superconductivity,3,lightgbm,9.218260858943694,1.5273771286010742,198
superconductivity,4,split_boost,10.11073949921123,30.968024730682373,200
superconductivity,4,xgboost,10.1845626046709,0.795762300491333,156
superconductivity,4,lightgbm,10.276740896697516,1.5704433917999268,200
geographical_origin_of_music,0,split_boost,16.689238208953082,2.1394941806793213,24
geographical_origin_of_music,0,xgboost,16.396175120578178,0.3448607921600342,64
geographical_origin_of_music,0,lightgbm,17.041902362025958,0.33299732208251953,12
geographical_origin_of_music,1,split_boost,18.412322879416266,3.5918898582458496,43
geographical_origin_of_music,1,xgboost,18.11313619880413,0.25544023513793945,43
geographical_origin_of_music,1,lightgbm,18.120679296513487,0.42432403564453125,32
geographical_origin_of_music,2,split_boost,17.15125308091273,6.568593978881836,70
geographical_origin_of_music,2,xgboost,17.01373545664871,0.16470837593078613,21
geographical_origin_of_music,2,lightgbm,18.116025851561094,0.2853555679321289,7
geographical_origin_of_music,3,split_boost,17.922523026454723,7.748039484024048,86
geographical_origin_of_music,3,xgboost,17.67393071745984,0.1659085750579834,21
geographical_origin_of_music,3,lightgbm,17.497086878679106,0.4664890766143799,34
geographical_origin_of_music,4,split_boost,17.86210633892624,6.474018096923828,71
geographical_origin_of_music,4,xgboost,18.708138005780345,0.30976343154907227,9
geographical_origin_of_music,4,lightgbm,18.6347186766267,0.3612964153289795,10
