dataset,seed,config,rmse,fit_time,n_rounds
192_vineyard,0,D6_C10,2.566017173072965,0.7889714241027832,28
192_vineyard,0,D6_C30,2.566017173072965,0.04725527763366699,28
192_vineyard,0,D6_C100,2.566017173072965,0.04546833038330078,28
192_vineyard,0,D8_C10,2.566017173072965,0.04471588134765625,28
192_vineyard,0,D8_C30,2.566017173072965,0.04890179634094238,28
192_vineyard,0,lightgbm_d6,2.394869161744873,0.18412065505981445,0
192_vineyard,0,xgboost_d6,3.031196594024718,0.1947784423828125,0
192_vineyard,0,lightgbm_d8,2.394869161744873,0.1573483943939209,0
192_vineyard,0,xgboost_d8,3.2042298276132297,0.21678686141967773,0
192_vineyard,1,D6_C10,2.4746647059581672,0.08086061477661133,54
192_vineyard,1,D6_C30,2.4746647059581672,0.08147358894348145,54
192_vineyard,1,D6_C100,2.4746647059581672,0.08441901206970215,54
192_vineyard,1,D8_C10,2.4746647059581672,0.08911490440368652,54
192_vineyard,1,D8_C30,2.4746647059581672,0.08498191833496094,54
192_vineyard,1,lightgbm_d6,2.416480515587269,0.15424609184265137,0
192_vineyard,1,xgboost_d6,3.420572478992733,0.17690396308898926,0
192_vineyard,1,lightgbm_d8,2.416480515587269,0.14969873428344727,0
192_vineyard,1,xgboost_d8,3.488003932912279,0.1833019256591797,0
192_vineyard,2,D6_C10,3.1206784043730895,0.0494379997253418,35
192_vineyard,2,D6_C30,3.1206784043730895,0.048104047775268555,35
192_vineyard,2,D6_C100,3.1206784043730895,0.04869341850280762,35
192_vineyard,2,D8_C10,3.1206784043730895,0.04737353324890137,35
192_vineyard,2,D8_C30,3.1206784043730895,0.048038482666015625,35
192_vineyard,2,lightgbm_d6,4.522330858519903,0.13507461547851562,0
192_vineyard,2,xgboost_d6,3.4648272150676624,0.17518067359924316,0
192_vineyard,2,lightgbm_d8,4.522330858519903,0.13523149490356445,0
192_vineyard,2,xgboost_d8,3.4909377120172578,0.19515681266784668,0
210_cloud,0,D6_C10,0.7573403483102089,0.4002377986907959,42
210_cloud,0,D6_C30,0.8298636552063697,0.3129079341888428,37
210_cloud,0,D6_C100,0.7986152836592066,0.27721667289733887,33
210_cloud,0,D8_C10,0.7573403483102089,0.33429551124572754,42
210_cloud,0,D8_C30,0.8298636552063697,0.31434059143066406,37
210_cloud,0,lightgbm_d6,0.7733878259954807,0.18324756622314453,0
210_cloud,0,xgboost_d6,0.6548276624528223,0.17363691329956055,0
210_cloud,0,lightgbm_d8,0.7733878259954807,0.1699066162109375,0
210_cloud,0,xgboost_d8,0.6614669351057713,0.13306665420532227,0
210_cloud,1,D6_C10,0.3121946819400922,0.42607593536376953,53
210_cloud,1,D6_C30,0.30020301475281197,0.2662944793701172,33
210_cloud,1,D6_C100,0.4088940673058266,0.3268117904663086,40
210_cloud,1,D8_C10,0.3121946819400922,0.42421674728393555,53
210_cloud,1,D8_C30,0.30020301475281197,0.26688051223754883,33
210_cloud,1,lightgbm_d6,0.5469451649561609,0.17580747604370117,0
210_cloud,1,xgboost_d6,0.2667452676137936,0.18464326858520508,0
210_cloud,1,lightgbm_d8,0.5469451649561609,0.17594528198242188,0
210_cloud,1,xgboost_d8,0.2637013580219456,0.21372222900390625,0
210_cloud,2,D6_C10,0.4744738741651111,0.22192025184631348,27
