dataset,seed,config,rmse,fit_time,n_rounds
192_vineyard,1,split_boost,3.221391891244556,1.216360330581665,82
192_vineyard,1,xgboost,2.612657753325397,0.18728041648864746,12
192_vineyard,1,lightgbm,3.044250138912882,0.17907381057739258,12
192_vineyard,2,split_boost,3.183548547670742,1.390151023864746,102
192_vineyard,2,xgboost,3.6919252289820483,0.20005536079406738,20
192_vineyard,2,lightgbm,3.0068634980795914,0.19279980659484863,33
192_vineyard,3,split_boost,3.264861867141936,0.17406177520751953,17
192_vineyard,3,xgboost,4.033215283731381,0.19762492179870605,4
192_vineyard,3,lightgbm,4.383018101489152,0.1700756549835205,2
192_vineyard,4,split_boost,1.8043929350776693,0.35135459899902344,27
192_vineyard,4,xgboost,3.203267193991218,0.1777505874633789,4
192_vineyard,4,lightgbm,3.124267859157059,0.1763603687286377,5
197_cpu_act,0,split_boost,2.2257366879644604,19.525195837020874,156
197_cpu_act,0,xgboost,2.9539085059601864,0.322101354598999,110
197_cpu_act,0,lightgbm,2.213941131071438,0.6648085117340088,106
197_cpu_act,1,split_boost,2.1185572833988626,20.56392240524292,156
197_cpu_act,1,xgboost,2.8956526226380865,0.23203039169311523,78
197_cpu_act,1,lightgbm,2.249070976290894,0.7527210712432861,130
197_cpu_act,2,split_boost,2.173571691138338,26.040164470672607,200
197_cpu_act,2,xgboost,2.1992402435592253,0.4212188720703125,130
197_cpu_act,2,lightgbm,2.1786637371465596,0.7593765258789062,136
197_cpu_act,3,split_boost,2.2793492755794906,16.542121171951294,124
197_cpu_act,3,xgboost,2.321546829455953,0.30951738357543945,109
197_cpu_act,3,lightgbm,2.287821845852523,0.6174802780151367,99
197_cpu_act,4,split_boost,2.1943984397331637,18.430171728134155,144
197_cpu_act,4,xgboost,2.1467786531199406,0.45082807540893555,145
197_cpu_act,4,lightgbm,2.116956686298508,0.9584715366363525,196
201_pol,0,split_boost,4.4865833898197485,24.165056467056274,177
201_pol,0,xgboost,4.724108084660744,0.33035707473754883,125
201_pol,0,lightgbm,4.579060100299067,0.7593750953674316,128
201_pol,1,split_boost,4.714353568976398,24.33944869041443,179
201_pol,1,xgboost,4.946940317061415,0.5102055072784424,200
201_pol,1,lightgbm,4.5475357148446935,0.9706144332885742,200
201_pol,2,split_boost,4.592694607364904,16.67135453224182,110
201_pol,2,xgboost,4.721878146944427,0.5492985248565674,200
201_pol,2,lightgbm,4.76396436900869,1.0267102718353271,199
201_pol,3,split_boost,4.171515323035369,27.911055088043213,200
201_pol,3,xgboost,4.341037131489281,0.3940701484680176,128
201_pol,3,lightgbm,4.309220872098117,0.9529013633728027,187
201_pol,4,split_boost,4.438216218254283,22.75236225128174,151
201_pol,4,xgboost,4.64517020460753,0.4379160404205322,200
201_pol,4,lightgbm,4.541584023898826,0.9743046760559082,194
210_cloud,0,split_boost,0.7744474504192504,1.0854649543762207,39
210_cloud,0,xgboost,0.6945622731471852,0.16962409019470215,134
210_cloud,0,lightgbm,0.648748782530441,0.21700191497802734,33
210_cloud,1,split_boost,0.3304328106857432,1.6637001037597656,72
210_cloud,1,xgboost,0.3046976959463863,0.15677189826965332,166
210_cloud,1,lightgbm,0.2985324690562575,0.17862963676452637,20
210_cloud,2,split_boost,0.5532892025770685,0.796177864074707,32
210_cloud,2,xgboost,0.5049751924628234,0.05413222312927246,36
210_cloud,2,lightgbm,0.4509811316728649,0.1809377670288086,23
210_cloud,3,split_boost,0.5932895492065957,2.8127079010009766,130
