fraction_elementary,eml_win_rate,eml_coverage,hybrid_test_mse,dt_only_test_mse,dt_improvement,xgboost_test_mse,xgb_improvement,total_rounds
0.0,0.0,2.3320234632251413e-13,1.6112717307434248,1.3435905085450126,-0.19922827713950353,1.3566212151572672,-0.18770937144502575,30
0.25,0.0,4.2427172886050357e-13,1.0965938911326096,0.8436785813964953,-0.2997768525988622,0.8714500150733899,-0.25835546751382976,30
0.5,0.06666666666666667,0.030977068829774024,0.6881667145319736,0.48149998213179446,-0.4292144134360758,0.49189561654802316,-0.39900965038339353,30
0.75,0.1,0.30488230923647613,0.1328495811939632,0.179557669010581,0.2601286153579182,0.18206899825779282,0.27033387086657934,30
1.0,0.06666666666666667,0.9778358513949144,0.007666524605239471,0.054470518612328996,0.8592536880398967,0.05807845518084777,0.8679970983841248,30
