dataset,seed,config,rmse,fit_time,n_rounds
192_vineyard,0,C0,2.3940507269875555,0.32097434997558594,16
192_vineyard,0,C_tight,2.3940507269875555,0.002426624298095703,16
192_vineyard,0,C_loose,2.3940507269875555,0.0025701522827148438,16
192_vineyard,0,C_med,2.3940507269875555,0.002511262893676758,16
192_vineyard,0,C_wide,2.3940507269875555,0.0025177001953125,16
192_vineyard,0,lightgbm,2.394869161744873,0.18378400802612305,0
192_vineyard,0,xgboost,3.031196594024718,0.1821746826171875,0
192_vineyard,1,C0,2.6207781310901375,0.002655506134033203,16
192_vineyard,1,C_tight,2.6207781310901375,0.0023720264434814453,16
192_vineyard,1,C_loose,2.6207781310901375,0.0023648738861083984,16
192_vineyard,1,C_med,2.6207781310901375,0.0023360252380371094,16
192_vineyard,1,C_wide,2.6207781310901375,0.00238037109375,16
192_vineyard,1,lightgbm,2.416480515587269,0.1652064323425293,0
192_vineyard,1,xgboost,3.420572478992733,0.19193363189697266,0
192_vineyard,2,C0,4.533681212858299,0.0027184486389160156,16
192_vineyard,2,C_tight,4.533681212858299,0.002568960189819336,16
192_vineyard,2,C_loose,4.533681212858299,0.0024106502532958984,16
192_vineyard,2,C_med,4.533681212858299,0.0024442672729492188,16
192_vineyard,2,C_wide,4.533681212858299,0.0023965835571289062,16
192_vineyard,2,lightgbm,4.522330858519903,0.15564489364624023,0
192_vineyard,2,xgboost,3.4648272150676624,0.13407588005065918,0
210_cloud,0,C0,0.7460522918663641,0.6874830722808838,36
210_cloud,0,C_tight,0.7460522918663641,0.2508523464202881,36
210_cloud,0,C_loose,0.7460522918663641,0.2540318965911865,36
210_cloud,0,C_med,0.7460522918663641,0.25298142433166504,36
210_cloud,0,C_wide,0.7460522918663641,0.25359272956848145,36
210_cloud,0,lightgbm,0.7733878259954807,0.17497682571411133,0
210_cloud,0,xgboost,0.6548276624528223,0.21198749542236328,0
210_cloud,1,C0,0.44712417866133003,0.3329780101776123,45
210_cloud,1,C_tight,0.44712417866133003,0.3130924701690674,45
210_cloud,1,C_loose,0.44712417866133003,0.3161797523498535,45
210_cloud,1,C_med,0.44712417866133003,0.32565975189208984,45
210_cloud,1,C_wide,0.44712417866133003,0.3311426639556885,45
210_cloud,1,lightgbm,0.5469451649561609,0.18603968620300293,0
210_cloud,1,xgboost,0.2667452676137936,0.19664263725280762,0
210_cloud,2,C0,0.47321999342677645,0.216871976852417,28
210_cloud,2,C_tight,0.47321999342677645,0.21473169326782227,28
210_cloud,2,C_loose,0.47321999342677645,0.25508666038513184,28
210_cloud,2,C_med,0.47321999342677645,0.2202916145324707,28
210_cloud,2,C_wide,0.47321999342677645,0.21831154823303223,28
210_cloud,2,lightgbm,0.49894731949600557,0.18305540084838867,0
210_cloud,2,xgboost,0.48159494104900924,0.15338921546936035,0
523_analcatdata_neavote,0,C0,0.7085883340320852,0.10546517372131348,44
523_analcatdata_neavote,0,C_tight,0.7085883340320852,0.10070300102233887,44
523_analcatdata_neavote,0,C_loose,0.7085883340320852,0.09908866882324219,44
523_analcatdata_neavote,0,C_med,0.7085883340320852,0.09972071647644043,44
523_analcatdata_neavote,0,C_wide,0.708214029719206,0.09894061088562012,44
523_analcatdata_neavote,0,lightgbm,0.7221038321376677,0.18262553215026855,0
523_analcatdata_neavote,0,xgboost,0.7684598681048703,0.1369335651397705,0
523_analcatdata_neavote,1,C0,1.06828243808026,0.2569091320037842,115
523_analcatdata_neavote,1,C_tight,1.0759160878695377,0.251662015914917,115
523_analcatdata_neavote,1,C_loose,1.0759160878695377,0.25119948387145996,115
523_analcatdata_neavote,1,C_med,1.0759160878695377,0.23083257675170898,115
523_analcatdata_neavote,1,C_wide,1.078781670119588,0.22755074501037598,115
523_analcatdata_neavote,1,lightgbm,1.0406932815404664,0.16917991638183594,0
523_analcatdata_neavote,1,xgboost,2.22081430199804,0.11665844917297363,0
523_analcatdata_neavote,2,C0,0.8336682313700277,0.10969114303588867,51
523_analcatdata_neavote,2,C_tight,0.8336682313700277,0.10784721374511719,51
523_analcatdata_neavote,2,C_loose,0.8336682313700277,0.1067805290222168,51
523_analcatdata_neavote,2,C_med,0.8336682313700277,0.10488724708557129,51
523_analcatdata_neavote,2,C_wide,0.8336682313700277,0.10573554039001465,51
523_analcatdata_neavote,2,lightgbm,0.8304391298325919,0.1830441951751709,0
523_analcatdata_neavote,2,xgboost,2.131466986818319,0.1308591365814209,0
557_analcatdata_apnea1,0,C0,1303.801552979687,5.6258649826049805,139
557_analcatdata_apnea1,0,C_tight,1325.467906375465,6.037860870361328,142
557_analcatdata_apnea1,0,C_loose,1326.352310531563,7.016177177429199,171
557_analcatdata_apnea1,0,C_med,1325.4804656587846,6.450781583786011,159
557_analcatdata_apnea1,0,C_wide,1322.504582203231,7.958237886428833,198
557_analcatdata_apnea1,0,lightgbm,1375.5552980469067,0.2390737533569336,0
557_analcatdata_apnea1,0,xgboost,1137.8163504544639,0.1993579864501953,0
557_analcatdata_apnea1,1,C0,902.8389035681074,2.8975260257720947,72
557_analcatdata_apnea1,1,C_tight,905.3016873883406,3.1747610569000244,79
557_analcatdata_apnea1,1,C_loose,905.3016873883406,3.232164144515991,79
557_analcatdata_apnea1,1,C_med,905.3016873883406,3.2001311779022217,79
557_analcatdata_apnea1,1,C_wide,911.0381743353706,3.7379705905914307,92
557_analcatdata_apnea1,1,lightgbm,1028.066148730688,0.23767805099487305,0
