dataset,seed,config,rmse,fit_time,n_rounds
1027_ESL,0,split_boost,0.4597430620738681,5.252288103103638,97
1027_ESL,0,xgboost,0.5210452528170337,0.2965049743652344,0
1027_ESL,0,lightgbm,0.45986639318682204,0.26581263542175293,0
1027_ESL,1,split_boost,0.5768649506965123,2.22393798828125,47
1027_ESL,1,xgboost,0.6921519717299407,0.2743957042694092,0
1027_ESL,1,lightgbm,0.5669448188698974,0.23996615409851074,0
1027_ESL,2,split_boost,0.5988134463523003,2.0154459476470947,42
1027_ESL,2,xgboost,0.6362130558149945,0.25652599334716797,0
1027_ESL,2,lightgbm,0.5760325417310332,0.22504949569702148,0
1027_ESL,3,split_boost,0.5077224678324214,7.0517003536224365,156
1027_ESL,3,xgboost,0.6070423458179862,0.20170140266418457,0
1027_ESL,3,lightgbm,0.5113805115137001,0.2181386947631836,0
1027_ESL,4,split_boost,0.6622729573779909,2.3909060955047607,53
1027_ESL,4,xgboost,0.7495119400219733,0.19293522834777832,0
1027_ESL,4,lightgbm,0.6852250289944767,0.23159551620483398,0
1028_SWD,0,split_boost,0.5960112670267912,2.9388980865478516,30
1028_SWD,0,xgboost,0.633041099664505,0.19424080848693848,0
1028_SWD,0,lightgbm,0.6239058962130613,0.30941009521484375,0
1028_SWD,1,split_boost,0.6811220785106172,3.782665252685547,39
1028_SWD,1,xgboost,0.7087961337979775,0.1548295021057129,0
1028_SWD,1,lightgbm,0.7006255808009582,0.31160855293273926,0
1028_SWD,2,split_boost,0.6222372540198895,2.9848787784576416,31
1028_SWD,2,xgboost,0.6323185394560998,0.13160943984985352,0
1028_SWD,2,lightgbm,0.6307812360105041,0.3230597972869873,0
1028_SWD,3,split_boost,0.658019978332981,3.115084171295166,32
1028_SWD,3,xgboost,0.6581954869273494,0.13177967071533203,0
1028_SWD,3,lightgbm,0.656826483611164,0.3107941150665283,0
1028_SWD,4,split_boost,0.6270894063249579,4.031121253967285,42
1028_SWD,4,xgboost,0.6272278405054238,0.12864422798156738,0
1028_SWD,4,lightgbm,0.6249286978456615,0.3119165897369385,0
1029_LEV,0,split_boost,0.6299697608731382,3.8767011165618896,40
1029_LEV,0,xgboost,0.6623671828130024,0.13027215003967285,0
1029_LEV,0,lightgbm,0.6577234487572715,0.30852413177490234,0
1029_LEV,1,split_boost,0.6460389537315425,5.6492040157318115,61
1029_LEV,1,xgboost,0.6466167545202234,0.20673370361328125,0
1029_LEV,1,lightgbm,0.6449980554675177,0.3034834861755371,0
1029_LEV,2,split_boost,0.6963658346047693,5.611859321594238,58
1029_LEV,2,xgboost,0.6912837472013992,0.12671804428100586,0
1029_LEV,2,lightgbm,0.6859762551043644,0.30282092094421387,0
1029_LEV,3,split_boost,0.6705340066595189,3.4241573810577393,35
1029_LEV,3,xgboost,0.6745859986935309,0.12964606285095215,0
1029_LEV,3,lightgbm,0.6727995028806182,0.3017408847808838,0
1029_LEV,4,split_boost,0.6628516412112168,5.163820743560791,54
1029_LEV,4,xgboost,0.6783990892580809,0.12814664840698242,0
1029_LEV,4,lightgbm,0.6714302103047975,0.3153958320617676,0
1030_ERA,0,split_boost,1.6118531029877925,3.8223373889923096,42
1030_ERA,0,xgboost,1.5934175848490786,0.10948014259338379,0
1030_ERA,0,lightgbm,1.5934510080782494,0.27827024459838867,0
1030_ERA,1,split_boost,1.629104107303284,4.370075702667236,47
1030_ERA,1,xgboost,1.6276509229680722,0.16012334823608398,0
1030_ERA,1,lightgbm,1.62766947965297,0.29925084114074707,0
1030_ERA,2,split_boost,1.560956128177049,2.877218723297119,31
1030_ERA,2,xgboost,1.5554577804304126,0.1081395149230957,0
1030_ERA,2,lightgbm,1.5554105212043734,0.28110265731811523,0
1030_ERA,3,split_boost,1.603524133655771,3.5841007232666016,38
1030_ERA,3,xgboost,1.6075383583270277,0.10805106163024902,0
1030_ERA,3,lightgbm,1.6075208764908782,0.28230786323547363,0
1030_ERA,4,split_boost,1.4728489413443506,3.7335665225982666,39
1030_ERA,4,xgboost,1.4758464280367463,0.10896110534667969,0
1030_ERA,4,lightgbm,1.4758629364979994,0.27928996086120605,0
1089_USCrime,0,split_boost,31.777713682189976,0.0027289390563964844,16
1089_USCrime,0,xgboost,19.58952575770057,0.2207484245300293,0
1089_USCrime,0,lightgbm,34.32949418397662,0.14614009857177734,0
